Year,Quater,Educational attainment,Both sexes:No. ('000),Both sexes:Percentage share (%),Female:No. ('000),Female:Percentage share (%),Male:No. ('000),Male:Percentage share (%),total_female,total_male
2020,Q1,Post-secondary (5),3263.4,3701.138682451501,1616.0,0.42395852812087037,1647.3000000000002,0.44518222263263896,3811.693580413788,3700.2825275872256
2020,Q1,     Post-secondary - non-degree (6),746.6,3703.343481390154,368.7,0.09707682237308016,378.0,0.10207534555150237,3798.022957354671,3703.146905432509
2020,Q1,          Post-secondary - diploma/certificate (7),284.1,3688.288926509088,152.4,0.04009462882957815,131.7,0.03570833836081908,3801.0078768349445,3688.2141831754234
2020,Q1,          Post-secondary - sub-degree (8),462.6,3682.4751210222316,216.4,0.05699950795925043,246.2,0.06685941890036913,3796.524000780967,3682.3532727210213
2020,Q1,     Post-secondary - degree (9),2516.8,3700.1216450541174,1247.5,0.3274545491004786,1269.3000000000002,0.3431040346953452,3809.689019214718,3699.4610137040763
2020,Q2,Primary and below,617.0999999999999,3588.784994525229,350.0,0.09419545533307275,267.0,0.07440188171627464,3715.67820084747,3588.618914480983
2020,Q2,Secondary,3512.2,3591.0009388925932,1796.2,0.4811708998831969,1715.9,0.4779585748285786,3732.977202977203,3590.0600812851053
2020,Q2,     Lower secondary (3),955.0,3594.8352058157825,412.1,0.11035998761895148,543.0,0.15106078649424273,3734.1432242896744,3594.579457725086
2020,Q2,     Upper secondary (4),2557.2,3589.883522374593,1384.2,0.37084841509052807,1173.0,0.3268139195014271,3732.5223559661217,3589.1984092644434
2020,Q2,Post-secondary (5),3194.6,3593.4814559382844,1585.8,0.4250050909791813,1608.8,0.44780623468833985,3731.2494218514657,3592.625281601267
2020,Q2,     Post-secondary - non-degree (6),774.6,3580.2382492996226,381.1,0.10218009212148849,393.4,0.10988732998746086,3729.6893366164295,3580.030564441692
2020,Q2,          Post-secondary - diploma/certificate (7),289.70000000000005,3599.728509917097,155.2,0.04185781811060379,134.4,0.03733695940423015,3707.7900140400143,3599.650377121307
2020,Q2,          Post-secondary - sub-degree (8),485.0,3589.5806241395107,226.0,0.06074188909554853,259.0,0.0721558958748236,3720.661365083596,3589.450270970434
2020,Q2,     Post-secondary - degree (9),2420.1,3593.045738163197,1204.6,0.3228099998235902,1215.5,0.33835345405502143,3731.60682958487,3592.39719716986
